source_id,ra,dec,classification,phot_variable_fundam_freq1,mean,peak_to_peak_g,r21_g,phi21_g,num_harmonics_for_p1
4.6595E+18,84.70713262,-67.02054947,RRLYR,3.450392991,19.46540527,0.529664931,0.260865818,4.468599935,2
4.6595E+18,84.77142809,-66.95542671,RRLYR,3.288588315,19.31480847,0.491619441,0.268833353,4.427654238,4
4.6595E+18,84.64885507,-66.95471636,RRLYR,1.985784718,19.33145054,1.266568279,0.599183992,3.974519884,5
4.6595E+18,85.55586764,-67.10217933,RRLYR,1.751758719,19.40009156,0.774046254,0.510642524,4.155290612,4
4.65951E+18,85.33068446,-66.97497334,RRLYR,2.049497024,19.26667329,0.754288258,0.31080964,3.793257182,3
4.65951E+18,85.25714953,-67.0542389,RRLYR,3.669395369,19.45870675,0.460997462,0.162464361,4.814482709,3
4.65951E+18,85.1325939,-67.03650717,RRLYR,1.916230875,19.20019034,1.118718542,0.478871054,4.089725225,4
4.65951E+18,85.07942236,-67.00293223,RRLYR,2.053755344,19.55126987,0.909285426,0.530972509,3.689548605,4
4.65951E+18,85.06802126,-66.8956882,RRLYR,2.813688426,19.24122403,0.408756255,0.095316769,4.59152502,3
4.65951E+18,85.40454248,-66.89276267,RRLYR,1.823728138,19.01174617,0.601638333,0.529276296,4.130751233,3
4.65951E+18,85.5868432,-66.86176568,RRLYR,1.94721519,19.43141995,0.373945724,0.390036297,4.711785297,3
4.65952E+18,85.24025713,-66.87676864,RRLYR,1.60705286,19.05094037,0.573742622,0.45221268,4.051357118,4
4.65952E+18,85.05772775,-66.74375591,RRLYR,1.732647497,18.36184271,0.449177437,0.502243047,3.938957953,6
4.65952E+18,85.28241718,-66.77645498,RRLYR,3.619132175,19.23310535,0.276125241,0.173055752,4.273541863,2
4.65952E+18,85.25285899,-66.74440739,RRLYR,1.598928892,18.95840636,0.679859985,0.450883816,4.077895918,4
4.65952E+18,85.117886,-66.68992538,RRLYR,2.828580586,19.23023486,0.391932729,0.147832237,4.819607601,3
4.65952E+18,85.14475104,-66.66835059,RRLYR,1.79077897,18.99605529,0.836252471,0.515182103,4.163245968,6
4.65952E+18,84.62794551,-66.9077889,RRLYR,2.555809342,18.97371595,0.465725259,0.092102142,5.064198453,3
4.65952E+18,84.78557996,-66.87173252,RRLYR,1.742001338,19.19450968,0.779669527,0.473801048,4.008265465,5
4.65952E+18,84.75285664,-66.86003744,RRLYR,1.876244419,19.24472,1.047312952,0.478469156,3.922210376,7
4.65952E+18,84.9910828,-66.8562461,RRLYR,1.80386048,19.17860759,0.958954678,0.388303656,3.867287198,5
4.65952E+18,84.54591832,-66.82542506,RRLYR,1.521794219,18.97111673,0.806627881,0.499162147,3.995731566,6
4.65952E+18,84.38491921,-66.79657291,RRLYR,1.809436533,19.1483142,1.051484857,0.501763901,3.949974064,5
4.65953E+18,84.61190615,-66.789123,RRLYR,2.875906833,19.16879611,0.422829715,0.147548301,4.879518685,2
4.65953E+18,84.63795661,-66.74745088,RRLYR,3.257487572,19.20906539,0.487991666,0.130993646,5.109516572,2
4.65953E+18,84.62057831,-66.73358501,RRLYR,1.724327359,19.04453611,0.833834398,0.512504687,3.985978904,5
4.65953E+18,84.73322525,-66.60066769,RRLYR,1.710055238,19.15501674,0.810135261,0.493454508,4.047285337,5
4.65953E+18,84.59096876,-66.68128291,RRLYR,1.551246552,19.47311126,0.422688229,0.386808896,4.308357814,4
4.65953E+18,84.42236065,-66.65328625,RRLYR,1.700314947,18.83901231,0.724437304,0.417454761,4.033530624,5
4.65954E+18,84.42116859,-66.48099732,RRLYR,2.933106096,19.43117467,0.350278934,0.064020477,4.189997933,3
4.65961E+18,88.84371806,-66.95894842,RRLYR,2.261575918,19.47020854,1.263325573,0.655592568,4.074901048,3
4.65963E+18,87.20508939,-67.0622544,RRLYR,1.698821512,19.07016086,0.80258776,0.493601027,4.089928891,4
4.65964E+18,87.63732345,-67.02712138,RRLYR,1.633001983,18.86000676,0.793136509,0.418573469,4.024866284,4
4.65964E+18,87.42785166,-67.05003681,RRLYR,1.529158058,18.94633097,0.602940645,0.40273194,4.036009156,3
4.65964E+18,87.45762349,-66.97614445,RRLYR,1.663001431,19.05139204,0.606324248,0.433393906,3.971155618,4
4.65965E+18,88.36386905,-66.99287322,RRLYR,3.536840091,19.10278982,0.477243351,0.214329618,4.385271397,3
4.65965E+18,87.92615633,-66.97727574,RRLYR,1.706606277,18.93536012,0.616799392,0.311144322,3.966373825,3
4.65965E+18,87.98864809,-66.90572322,RRLYR,1.836119024,19.31959514,0.839292741,0.490142731,4.256045388,5
4.65965E+18,87.98680713,-66.88102627,RRLYR,2.207708684,15.50942768,1.142964094,0.520111366,3.975434977,4
4.65965E+18,88.54232969,-66.99072817,RRLYR,1.620632361,19.08301739,0.455017149,0.365586029,4.17453742,2
4.65966E+18,88.16102006,-66.89540803,RRLYR,1.510096222,19.00100147,0.516751766,0.467307638,4.349617501,4
4.65966E+18,88.09824453,-66.77177313,RRLYR,1.844819276,19.05367731,0.865135032,0.421032633,3.966763407,5
4.65966E+18,87.9474188,-66.73737664,RRLYR,1.606509858,18.80555274,1.072184619,0.473455493,3.956865049,6
4.65966E+18,87.61281493,-66.92331171,RRLYR,1.687654175,19.08788651,0.632347223,0.487328319,4.141364136,4
4.65966E+18,87.59969276,-66.8882755,RRLYR,2.140171597,19.25897835,1.249679248,0.456177848,3.836656427,6
4.65966E+18,87.825361,-66.84397537,RRLYR,2.169436273,19.2941279,1.300423596,0.457112975,3.857349671,7
4.65966E+18,87.77181651,-66.82767993,RRLYR,1.678369848,19.06968007,0.842253366,0.413849886,3.916319254,6
4.65966E+18,87.45938295,-66.89619664,RRLYR,1.641052648,19.16996762,0.535146007,0.484281577,4.174636909,2
4.65967E+18,87.35749147,-66.68751718,RRLYR,1.831127998,19.22842774,0.566388034,0.403605381,4.171582241,4
